side1,side2,side3,side1^2,side2^2,side3^2,validity
28079,31901,41729,788430241,1017673801,1741309441,0
33696,38610,51246,1135420416,1490732100,2626152516,1
40980,45894,58530,1679360400,2106259236,3425760900,0
380,912,988,144400,831744,976144,1
4286,4818,4894,18369796,23213124,23951236,0
4180,10032,10868,17472400,100641024,118113424,1
12755,18607,19443,162690025,346220449,378030249,0
5700,13680,14820,32490000,187142400,219632400,1
8944,16924,18064,79995136,286421776,326308096,0
4560,10944,11856,20793600,119771136,140564736,1
10314,16698,17610,106378596,278823204,310112100,0
6840,16416,17784,46785600,269485056,316270656,1
14911,24487,25855,222337921,599613169,668481025,0
6460,15504,16796,41731600,240374016,282105616,1
9873,18917,20209,97476129,357852889,408403681,0
3800,9120,9880,14440000,83174400,97614400,1
3990,9310,10070,15920100,86676100,101404900,0
5520,9860,11300,30470400,97219600,127690000,1
9845,14185,15625,96924025,201214225,244140625,0
38640,69020,79100,1493049600,4763760400,6256810000,1
40342,70722,80802,1627476964,5001601284,6528963204,0
22080,39440,45200,487526400,1555513600,2043040000,1
23947,41307,47067,573458809,1706268249,2215302489,0
11040,19720,22600,121881600,388878400,510760000,1
13451,22131,25011,180929401,489781161,625550121,0
16560,29580,33900,274233600,874976400,1149210000,1
17118,30138,34458,293025924,908299044,1187353764,0
27600,49300,56500,761760000,2430490000,3192250000,1
31107,52807,60007,967645449,2788579249,3600840049,0
33120,59160,67800,1096934400,3499905600,4596840000,1
38910,64950,73590,1513988100,4218502500,5415488100,0
150,1872,1878,22500,3504384,3526884,1
4758,6480,6486,22638564,41990400,42068196,0
1950,24336,24414,3802500,592240896,596043396,1
9934,32320,32398,98684356,1044582400,1049630404,0
2550,31824,31926,6502500,1012766976,1019269476,1
8282,37556,37658,68591524,1410453136,1418124964,0
2250,28080,28170,5062500,788486400,793548900,1
3397,29227,29317,11539609,854217529,859486489,0
1500,18720,18780,2250000,350438400,352688400,1
10437,27657,27717,108930969,764909649,768232089,0
1800,22464,22536,3240000,504631296,507871296,1
6088,26752,26824,37063744,715669504,719526976,0
2700,33696,33804,7290000,1135420416,1142710416,1
10097,41093,41201,101949409,1688634649,1697522401,0
2300,5520,5980,5290000,30470400,35760400,1
3181,6401,6861,10118761,40972801,47073321,0
9200,22080,23920,84640000,487526400,572166400,1
12768,25648,27488,163021824,657819904,755590144,0
6900,16560,17940,47610000,274233600,321843600,1
14357,24017,25397,206123449,576816289,645007609,0
13800,33120,35880,190440000,1096934400,1287374400,1
20322,39642,42402,412983684,1571488164,1797929604,0
18400,44160,47840,338560000,1950105600,2288665600,1
26272,52032,55712,690217984,2707329024,3103826944,0
11500,27600,29900,132250000,761760000,894010000,1
16109,32209,34509,259499881,1037419681,1190871081,0
4600,11040,11960,21160000,121881600,143041600,1
7850,14290,15210,61622500,204204100,231344100,0
5574,7432,9290,31069476,55234624,86304100,1
15113,16971,18829,228402769,288014841,354531241,0
11148,14864,18580,124277904,220938496,345216400,1
20877,24593,28309,435849129,604815649,801399481,0
16722,22296,27870,279625284,497111616,776736900,1
21210,26784,32358,449864100,717382656,1047040164,0
44592,59456,74320,1988446464,3535015936,5523462400,1
53636,68500,83364,2876820496,4692250000,6949556496,0
22296,29728,37160,497111616,883753984,1380865600,1
26804,34236,41668,718454416,1172103696,1736222224,0
27870,37160,46450,776736900,1380865600,2157602500,1
34338,43628,52918,1179098244,1903402384,2800314724,0
39018,52024,65030,1522404324,2706496576,4228900900,1
45193,58199,71205,2042407249,3387123601,5070152025,0
992,3906,4030,984064,15256836,16240900,1
2620,5534,5658,6864400,30625156,32012964,0
16864,66402,68510,284394496,4409225604,4693620100,1
25134,74672,76780,631717956,5575907584,5895168400,0
11904,46872,48360,141705216,2196984384,2338689600,1
16981,51949,53437,288354361,2698698601,2855512969,0
13888,54684,56420,192876544,2990339856,3183216400,1
18244,59040,60776,332843536,3485721600,3693722176,0
15872,62496,64480,251920384,3905750016,4157670400,1
21312,67936,69920,454201344,4615300096,4888806400,0
17856,70308,72540,318836736,4943214864,5262051600,1
25073,77525,79757,628655329,6010125625,6361179049,0
12896,50778,52390,166306816,2578405284,2744712100,1
19774,57656,59268,391011076,3324214336,3512695824,0
849,1132,1415,720801,1281424,2002225,1
9839,10122,10405,96805921,102454884,108264025,0
11886,15848,19810,141276996,251159104,392436100,1
15923,19885,23847,253541929,395413225,568679409,0
15282,20376,25470,233539524,415181376,648720900,1
17322,22416,27510,300051684,502477056,756800100,0
14433,19244,24055,208311489,370331536,578643025,1
16701,21512,26323,278923401,462766144,692900329,0
8490,11320,14150,72080100,128142400,200222500,1
10161,12991,15821,103245921,168766081,250304041,0
10188,13584,16980,103795344,184525056,288320400,1
19730,23126,26522,389272900,534811876,703416484,0
12735,16980,21225,162180225,288320400,450500625,1
21747,25992,30237,472932009,675584064,914276169,0
7920,9348,12252,62726400,87385104,150111504,1
12279,13707,16611,150773841,187881849,275925321,0
31680,37392,49008,1003622400,1398161664,2401784064,1
39788,45500,57116,1583084944,2070250000,3262237456,0
15840,18696,24504,250905600,349540416,600446016,1
17267,20123,25931,298149289,404935129,672416761,0
55440,65436,85764,3073593600,4281870096,7355463696,1
56391,66387,86715,3179944881,4407233769,7519491225,0
23760,28044,36756,564537600,786465936,1351003536,1
33711,37995,46707,1136431521,1443620025,2181543849,0
47520,56088,73512,2258150400,3145863744,5404014144,1
48958,57526,74950,2396885764,3309240676,5617502500,0
63360,74784,98016,4014489600,5592646656,9607136256,1
55418,66842,90074,3071154724,4467852964,8113325476,0
8640,9072,12528,74649600,82301184,156950784,1
17180,17612,21068,295152400,310182544,443860624,0
43200,45360,62640,1866240000,2057529600,3923769600,1
45655,47815,65095,2084379025,2286274225,4237359025,0
25920,27216,37584,671846400,740710656,1412557056,1
33497,34793,45161,1122049009,1210552849,2039515921,0
60480,63504,87696,3657830400,4032758016,7690588416,1
67505,70529,94721,4556925025,4974339841,8972067841,0
51840,54432,75168,2687385600,2962842624,5650228224,1
58719,61311,82047,3447920961,3759038721,6731710209,0
69120,72576,100224,4777574400,5267275776,10044850176,1
63845,67301,94949,4076184025,4529424601,9015312601,0
34560,36288,50112,1194393600,1316818944,2511212544,1
34812,36540,50364,1211875344,1335171600,2536532496,0
1360,5355,5525,1849600,28676025,30525625,1
6891,10886,11056,47485881,118504996,122235136,0
10880,42840,44200,118374400,1835265600,1953640000,1
12444,44404,45764,154853136,1971715216,2094343696,0
4080,16065,16575,16646400,258084225,274730625,1
10567,22552,23062,111661489,508592704,531855844,0
9520,37485,38675,90630400,1405125225,1495755625,1
14363,42328,43518,206295769,1791659584,1893816324,0
5440,21420,22100,29593600,458816400,488410000,1
9579,25559,26239,91757241,653262481,688485121,0
2720,10710,11050,7398400,114704100,122102500,1
5113,13103,13443,26142769,171688609,180714249,0
6800,26775,27625,46240000,716900625,763140625,1
9452,29427,30277,89340304,865948329,916696729,0
6760,7488,10088,45697600,56070144,101767744,1
8275,9003,11603,68475625,81054009,134629609,0
13520,14976,20176,182790400,224280576,407070976,1
18103,19559,24759,327718609,382554481,613008081,0
47320,52416,70616,2239182400,2747437056,4986619456,1
48875,53971,72171,2388765625,2912868841,5208653241,0
54080,59904,80704,2924646400,3588489216,6513135616,1
62133,67957,88757,3860509689,4618153849,7877805049,0
20280,22464,30264,411278400,504631296,915909696,1
22571,24755,32555,509450041,612810025,1059828025,0
33800,37440,50440,1142440000,1401753600,2544193600,1
34852,38492,51492,1214661904,1481634064,2651426064,0
40560,44928,60528,1645113600,2018525184,3663638784,1
46670,51038,66638,2178088900,2604877444,4440623044,0
3060,7344,7956,9363600,53934336,63297936,1
7783,12067,12679,60575089,145612489,160757041,0
15300,36720,39780,234090000,1348358400,1582448400,1
24066,45486,48546,579172356,2068976196,2356714116,0
21420,51408,55692,458816400,2642782464,3101598864,1
25749,55737,60021,663011001,3106613169,3602520441,0
18360,44064,47736,337089600,1941636096,2278725696,1
25207,50911,54583,635392849,2591929921,2979303889,0
24480,58752,63648,599270400,3451797504,4051067904,1
27373,61645,66541,749281129,3800106025,4427704681,0
9180,22032,23868,84272400,485409024,569681424,1
11371,24223,26059,129299641,586753729,679071481,0
12240,29376,31824,149817600,862949376,1012766976,1
22221,39357,41805,493772841,1548973449,1747658025,0
2040,2201,3001,4161600,4844401,9006001,1
5898,6059,6859,34786404,36711481,47045881,0
34680,37417,51017,1202702400,1400031889,2602734289,1
38528,41265,54865,1484406784,1702800225,3010168225,0
24480,26412,36012,599270400,697593744,1296864144,1
34221,36153,45753,1171076841,1307039409,2093337009,0
30600,33015,45015,936360000,1089990225,2026350225,1
37674,40089,52089,1419330276,1607127921,2713263921,0
20400,22010,30010,416160000,484440100,900600100,1
22789,24399,32399,519338521,595311201,1049695201,0
36720,39618,54018,1348358400,1569585924,2917944324,1
42819,45717,60117,1833466761,2090044089,3614053689,0
22440,24211,33011,503553600,586172521,1089726121,1
27612,29383,38183,762422544,863360689,1457941489,0
3509,3960,5291,12313081,15681600,27994681,1
11612,12063,13394,134838544,145515969,179399236,0
14036,15840,21164,197009296,250905600,447914896,1
21640,23444,28768,468289600,549621136,827597824,0
17545,19800,26455,307827025,392040000,699867025,1
25264,27519,34174,638269696,757295361,1167862276,0
7018,7920,10582,49252324,62726400,111978724,1
8232,9134,11796,67765824,83429956,139145616,0
21054,23760,31746,443270916,564537600,1007808516,1
27344,30050,38036,747694336,903002500,1446737296,0
10527,11880,15873,110817729,141134400,251952129,1
11653,13006,16999,135792409,169156036,288966001,0
24563,27720,37037,603340969,768398400,1371739369,1
32694,35851,45168,1068897636,1285294201,2040148224,0
1005,6696,6771,1010025,44836416,45846441,1
8999,14690,14765,80982001,215796100,218005225,0
8040,53568,54168,64641600,2869530624,2934172224,1
16351,61879,62479,267355201,3829010641,3903625441,0
5025,33480,33855,25250625,1120910400,1146161025,1
14683,43138,43513,215590489,1860887044,1893381169,0
6030,40176,40626,36360900,1614110976,1650471876,1
12631,46777,47227,159542161,2188087729,2230389529,0
4020,26784,27084,16160400,717382656,733543056,1
8572,31336,31636,73479184,981944896,1000836496,0
3015,20088,20313,9090225,403527744,412617969,1
7836,24909,25134,61402896,620458281,631717956,0
7035,46872,47397,49491225,2196984384,2246475609,1
15799,55636,56161,249608401,3095364496,3154057921,0
174,232,290,30276,53824,84100,1
2303,2361,2419,5303809,5574321,5851561,0
2958,3944,4930,8749764,15555136,24304900,1
3032,4018,5004,9193024,16144324,25040016,0
2088,2784,3480,4359744,7750656,12110400,1
9461,10157,10853,89510521,103164649,117787609,0
2784,3712,4640,7750656,13778944,21529600,1
12553,13481,14409,157577809,181737361,207619281,0
3132,4176,5220,9809424,17438976,27248400,1
11498,12542,13586,132204004,157301764,184579396,0
2262,3016,3770,5116644,9096256,14212900,1
4442,5196,5950,19731364,26998416,35402500,0
1914,2552,3190,3663396,6512704,10176100,1
9272,9910,10548,85969984,98208100,111260304,0
4200,5405,6845,17640000,29214025,46854025,1
6407,7612,9052,41049649,57942544,81938704,0
16800,21620,27380,282240000,467424400,749664400,1
24036,28856,34616,577729296,832668736,1198267456,0
29400,37835,47915,864360000,1431487225,2295847225,1
38672,47107,57187,1495523584,2219069449,3270352969,0
33600,43240,54760,1128960000,1869697600,2998657600,1
39467,49107,60627,1557644089,2411497449,3675633129,0
12600,16215,20535,158760000,262926225,421686225,1
17780,21395,25715,316128400,457746025,661261225,0
8400,10810,13690,70560000,116856100,187416100,1
10773,13183,16063,116057529,173791489,258019969,0
21000,27025,34225,441000000,730350625,1171350625,1
25851,31876,39076,668274201,1016079376,1526933776,0
1513,3816,4105,2289169,14561856,16851025,1
11452,13755,14044,131148304,189200025,197233936,0
24208,61056,65680,586027264,3727835136,4313862400,1
27458,64306,68930,753941764,4135261636,4751344900,0
19669,49608,53365,386869561,2460953664,2847823225,1
19852,49791,53548,394101904,2479143681,2867388304,0
18156,45792,49260,329640336,2096907264,2426547600,1
22404,50040,53508,501939216,2504001600,2863106064,0
27234,68688,73890,741690756,4718041344,5459732100,1
32736,74190,79392,1071645696,5504156100,6303089664,0
22695,57240,61575,515063025,3276417600,3791480625,1
24925,59470,63805,621255625,3536680900,4071078025,0
16643,41976,45155,276989449,1761984576,2038974025,1
25463,50796,53975,648364369,2580233616,2913300625,0
8220,8631,11919,67568400,74494161,142062561,1
17503,17914,21202,306355009,320911396,449524804,0
16440,17262,23838,270273600,297976644,568250244,1
17785,18607,25183,316306225,346220449,634183489,0
41100,43155,59595,1689210000,1862354025,3551564025,1
50487,52542,68982,2548937169,2760661764,4758516324,0
24660,25893,35757,608115600,670447449,1278563049,1
32297,33530,43394,1043096209,1124260900,1883039236,0
49320,51786,71514,2432462400,2681789796,5114252196,1
51485,53951,73679,2650705225,2910710401,5428595041,0
32880,34524,47676,1081094400,1191906576,2273000976,1
39052,40696,53848,1525058704,1656164416,2899607104,0
57540,60417,83433,3310851600,3650213889,6961065489,1
59080,61957,84973,3490446400,3838669849,7220410729,0
