side1,side2,side3,side1^2,side2^2,side3^2,validity
38610,51246,33696,1490732100,2626152516,1135420416,1
45141,57777,40227,2037709881,3338181729,1618211529,0
380,912,988,144400,831744,976144,1
705,1237,1313,497025,1530169,1723969,0
10032,10868,4180,100641024,118113424,17472400,1
10827,11663,4975,117223929,136025569,24750625,0
14820,5700,13680,219632400,32490000,187142400,1
23958,14838,22818,573985764,220166244,520661124,0
10944,4560,11856,119771136,20793600,140564736,1
15901,9517,16813,252841801,90573289,282676969,0
17784,16416,6840,316270656,269485056,46785600,1
26799,25431,15855,718186401,646735761,251381025,0
6460,15504,16796,41731600,240374016,282105616,1
15324,24368,25660,234824976,593799424,658435600,0
3800,9880,9120,14440000,97614400,83174400,1
4477,10557,9797,20043529,111450249,95981209,0
5520,9860,11300,30470400,97219600,127690000,1
6257,10597,12037,39150049,112296409,144889369,0
79100,69020,38640,6256810000,4763760400,1493049600,1
88114,78034,47654,7764076996,6089305156,2270903716,0
22080,45200,39440,487526400,2043040000,1555513600,1
31527,54647,48887,993951729,2986294609,2389938769,0
22600,11040,19720,510760000,121881600,388878400,1
28238,16678,25358,797384644,278155684,643028164,0
33900,29580,16560,1149210000,874976400,274233600,1
39801,35481,22461,1584119601,1258901361,504496521,0
27600,56500,49300,761760000,3192250000,2430490000,1
32600,61500,54300,1062760000,3782250000,2948490000,0
67800,33120,59160,4596840000,1096934400,3499905600,1
75881,41201,67241,5757926161,1697522401,4521352081,0
1878,150,1872,3526884,22500,3504384,1
3279,1551,3273,10751841,2405601,10712529,0
1950,24414,24336,3802500,596043396,592240896,1
3696,26160,26082,13660416,684345600,680270724,0
31824,2550,31926,1012766976,6502500,1019269476,1
34764,5490,34866,1208535696,30140100,1215637956,0
28170,2250,28080,793548900,5062500,788486400,1
37308,11388,37218,1391886864,129686544,1385179524,0
18720,1500,18780,350438400,2250000,352688400,1
25863,8643,25923,668894769,74701449,672001929,0
1800,22536,22464,3240000,507871296,504631296,1
2292,23028,22956,5253264,530288784,526977936,0
33804,2700,33696,1142710416,7290000,1135420416,1
35593,4489,35485,1266861649,20151121,1259185225,0
2300,5980,5520,5290000,35760400,30470400,1
12285,15965,15505,150921225,254881225,240405025,0
22080,23920,9200,487526400,572166400,84640000,1
30161,32001,17281,909685921,1024064001,298632961,0
17940,16560,6900,321843600,274233600,47610000,1
19969,18589,8929,398760961,345550921,79727041,0
35880,33120,13800,1287374400,1096934400,190440000,1
38850,36090,16770,1509322500,1302488100,281232900,0
47840,18400,44160,2288665600,338560000,1950105600,1
48698,19258,45018,2371495204,370870564,2026620324,0
29900,11500,27600,894010000,132250000,761760000,1
36346,17946,34046,1321031716,322058916,1159130116,0
11960,4600,11040,143041600,21160000,121881600,1
16782,9422,15862,281635524,88774084,251603044,0
5574,7432,9290,31069476,55234624,86304100,1
7206,9064,10922,51926436,82156096,119290084,0
11148,18580,14864,124277904,345216400,220938496,1
20928,28360,24644,437981184,804289600,607326736,0
22296,27870,16722,497111616,776736900,279625284,1
31284,36858,25710,978688656,1358512164,661004100,0
59456,44592,74320,3535015936,1988446464,5523462400,1
64466,49602,79330,4155865156,2460358404,6293248900,0
22296,29728,37160,497111616,883753984,1380865600,1
28623,36055,43487,819276129,1299963025,1891119169,0
37160,46450,27870,1380865600,2157602500,776736900,1
38903,48193,29613,1513443409,2322565249,876929769,0
52024,39018,65030,2706496576,1522404324,4228900900,1
61352,48346,74358,3764067904,2337335716,5529112164,0
992,3906,4030,984064,15256836,16240900,1
9799,12713,12837,96020401,161620369,164788569,0
68510,66402,16864,4693620100,4409225604,284394496,1
71045,68937,19399,5047392025,4752309969,376321201,0
46872,11904,48360,2196984384,141705216,2338689600,1
56714,21746,58202,3216477796,472888516,3387472804,0
13888,56420,54684,192876544,3183216400,2990339856,1
21897,64429,62693,479478609,4151096041,3930412249,0
15872,62496,64480,251920384,3905750016,4157670400,1
21089,67713,69697,444745921,4585050369,4857671809,0
70308,72540,17856,4943214864,5262051600,318836736,1
79204,81436,26752,6273273616,6631822096,715669504,0
50778,52390,12896,2578405284,2744712100,166306816,1
51226,52838,13344,2624103076,2791854244,178062336,0
849,1132,1415,720801,1281424,2002225,1
4877,5160,5443,23785129,26625600,29626249,0
11886,15848,19810,141276996,251159104,392436100,1
21259,25221,29183,451945081,636098841,851647489,0
15282,20376,25470,233539524,415181376,648720900,1
16910,22004,27098,285948100,484176016,734301604,0
24055,19244,14433,578643025,370331536,208311489,1
29954,25143,20332,897242116,632170449,413390224,0
8490,11320,14150,72080100,128142400,200222500,1
16833,19663,22493,283349889,386633569,505935049,0
16980,10188,13584,288320400,103795344,184525056,1
20162,13370,16766,406506244,178756900,281098756,0
21225,16980,12735,450500625,288320400,162180225,1
26951,22706,18461,726356401,515562436,340808521,0
12252,7920,9348,150111504,62726400,87385104,1
18668,14336,15764,348494224,205520896,248503696,0
37392,31680,49008,1398161664,1003622400,2401784064,1
41243,35531,52859,1700985049,1262451961,2794073881,0
15840,24504,18696,250905600,600446016,349540416,1
17193,25857,20049,295599249,668584449,401962401,0
65436,85764,55440,4281870096,7355463696,3073593600,1
74174,94502,64178,5501782276,8930628004,4118815684,0
28044,36756,23760,786465936,1351003536,564537600,1
36573,45285,32289,1337584329,2050731225,1042579521,0
47520,73512,56088,2258150400,5404014144,3145863744,1
48196,74188,56764,2322854416,5503859344,3222151696,0
63360,98016,74784,4014489600,9607136256,5592646656,1
66089,100745,77513,4367755921,10149555025,6008265169,0
8640,9072,12528,74649600,82301184,156950784,1
17002,17434,20890,289068004,303944356,436392100,0
62640,45360,43200,3923769600,2057529600,1866240000,1
62738,45458,43298,3936056644,2066429764,1874716804,0
25920,27216,37584,671846400,740710656,1412557056,1
35287,36583,46951,1245172369,1338315889,2204396401,0
63504,60480,87696,4032758016,3657830400,7690588416,1
68381,65357,92573,4675961161,4271537449,8569760329,0
75168,54432,51840,5650228224,2962842624,2687385600,1
77197,56461,53869,5959376809,3187844521,2901869161,0
69120,100224,72576,4777574400,10044850176,5267275776,1
71156,102260,74612,5063176336,10457107600,5566950544,0
34560,36288,50112,1194393600,1316818944,2511212544,1
40768,42496,56320,1662029824,1805910016,3171942400,0
5355,5525,1360,28676025,30525625,1849600,1
11815,11985,7820,139594225,143640225,61152400,0
42840,10880,44200,1835265600,118374400,1953640000,1
50316,18356,51676,2531699856,336942736,2670408976,0
16065,16575,4080,258084225,274730625,16646400,1
17068,17578,5083,291316624,308986084,25836889,0
37485,9520,38675,1405125225,90630400,1495755625,1
41992,14027,43182,1763328064,196756729,1864685124,0
21420,22100,5440,458816400,488410000,29593600,1
29461,30141,13481,867950521,908479881,181737361,0
2720,10710,11050,7398400,114704100,122102500,1
3821,11811,12151,14600041,139499721,147646801,0
26775,27625,6800,716900625,763140625,46240000,1
34363,35213,14388,1180815769,1239955369,207014544,0
10088,6760,7488,101767744,45697600,56070144,1
19922,16594,17322,396886084,275360836,300051684,0
13520,14976,20176,182790400,224280576,407070976,1
21148,22604,27804,447237904,510940816,773062416,0
47320,70616,52416,2239182400,4986619456,2747437056,1
55775,79071,60871,3110850625,6252223041,3705278641,0
80704,59904,54080,6513135616,3588489216,2924646400,1
84083,63283,57459,7069950889,4004738089,3301536681,0
20280,22464,30264,411278400,504631296,915909696,1
28655,30839,38639,821109025,951043921,1492972321,0
37440,50440,33800,1401753600,2544193600,1142440000,1
40186,53186,36546,1614914596,2828750596,1335610116,0
60528,40560,44928,3663638784,1645113600,2018525184,1
61639,41671,46039,3799366321,1736472241,2119589521,0
7956,3060,7344,63297936,9363600,53934336,1
17847,12951,17235,318515409,167728401,297045225,0
39780,15300,36720,1582448400,234090000,1348358400,1
45534,21054,42474,2073345156,443270916,1804040676,0
21420,55692,51408,458816400,3101598864,2642782464,1
27991,62263,57979,783496081,3876681169,3361564441,0
47736,44064,18360,2278725696,1941636096,337089600,1
57202,53530,27826,3272068804,2865460900,774286276,0
24480,63648,58752,599270400,4051067904,3451797504,1
24934,64102,59206,621704356,4109066404,3505350436,0
22032,9180,23868,485409024,84272400,569681424,1
23551,10699,25387,554649601,114468601,644499769,0
29376,12240,31824,862949376,149817600,1012766976,1
31740,14604,34188,1007427600,213276816,1168819344,0
2040,3001,2201,4161600,9006001,4844401,1
4906,5867,5067,24068836,34421689,25674489,0
51017,34680,37417,2602734289,1202702400,1400031889,1
53409,37072,39809,2852521281,1374333184,1584756481,0
36012,24480,26412,1296864144,599270400,697593744,1
39616,28084,30016,1569427456,788711056,900960256,0
33015,30600,45015,1089990225,936360000,2026350225,1
34151,31736,46151,1166290801,1007173696,2129914801,0
20400,30010,22010,416160000,900600100,484440100,1
21584,31194,23194,465869056,973065636,537961636,0
39618,36720,54018,1569585924,1348358400,2917944324,1
41130,38232,55530,1691676900,1461685824,3083580900,0
33011,24211,22440,1089726121,586172521,503553600,1
36150,27350,25579,1306822500,748022500,654285241,0
5291,3960,3509,27994681,15681600,12313081,1
7942,6611,6160,63075364,43705321,37945600,0
14036,21164,15840,197009296,447914896,250905600,1
23766,30894,25570,564822756,954439236,653824900,0
26455,17545,19800,699867025,307827025,392040000,1
35811,26901,29156,1282427721,723663801,850072336,0
10582,7018,7920,111978724,49252324,62726400,1
11001,7437,8339,121022001,55308969,69538921,0
31746,23760,21054,1007808516,564537600,443270916,1
36574,28588,25882,1337657476,817273744,669877924,0
10527,15873,11880,110817729,251952129,141134400,1
18465,23811,19818,340956225,566963721,392753124,0
27720,24563,37037,768398400,603340969,1371739369,1
34096,30939,43413,1162537216,957221721,1884688569,0
1005,6771,6696,1010025,45846441,44836416,1
1314,7080,7005,1726596,50126400,49070025,0
8040,54168,53568,64641600,2934172224,2869530624,1
13105,59233,58633,171741025,3508548289,3437828689,0
5025,33480,33855,25250625,1120910400,1146161025,1
7986,36441,36816,63776196,1327946481,1355417856,0
40626,6030,40176,1650471876,36360900,1614110976,1
49448,14852,48998,2445104704,220581904,2400804004,0
27084,4020,26784,733543056,16160400,717382656,1
33167,10103,32867,1100049889,102070609,1080239689,0
3015,20088,20313,9090225,403527744,412617969,1
12891,29964,30189,166177881,897841296,911375721,0
7035,46872,47397,49491225,2196984384,2246475609,1
11455,51292,51817,131217025,2630869264,2685001489,0
232,174,290,53824,30276,84100,1
7383,7325,7441,54508689,53655625,55368481,0
4930,2958,3944,24304900,8749764,15555136,1
5275,3303,4289,27825625,10909809,18395521,0
3480,2784,2088,12110400,7750656,4359744,1
12329,11633,10937,152004241,135326689,119617969,0
4640,2784,3712,21529600,7750656,13778944,1
12090,10234,11162,146168100,104734756,124590244,0
4176,3132,5220,17438976,9809424,27248400,1
11117,10073,12161,123587689,101465329,147889921,0
2262,3016,3770,5116644,9096256,14212900,1
11043,11797,12551,121947849,139169209,157527601,0
3190,1914,2552,10176100,3663396,6512704,1
8638,7362,8000,74615044,54199044,64000000,0
4200,6845,5405,17640000,46854025,29214025,1
11469,14114,12674,131537961,199204996,160630276,0
27380,21620,16800,749664400,467424400,282240000,1
29736,23976,19156,884229696,574848576,366952336,0
37835,29400,47915,1431487225,864360000,2295847225,1
38633,30198,48713,1492508689,911919204,2372956369,0
54760,43240,33600,2998657600,1869697600,1128960000,1
57548,46028,36388,3311772304,2118576784,1324086544,0
20535,16215,12600,421686225,262926225,158760000,1
26861,22541,18926,721513321,508096681,358193476,0
8400,13690,10810,70560000,187416100,116856100,1
18014,23304,20424,324504196,543076416,417139776,0
21000,27025,34225,441000000,730350625,1171350625,1
25581,31606,38806,654387561,998939236,1505905636,0
1513,4105,3816,2289169,16851025,14561856,1
3679,6271,5982,13535041,39325441,35784324,0
65680,61056,24208,4313862400,3727835136,586027264,1
73036,68412,31564,5334257296,4680201744,996286096,0
49608,53365,19669,2460953664,2847823225,386869561,1
56852,60609,26913,3232149904,3673450881,724309569,0
18156,49260,45792,329640336,2426547600,2096907264,1
21814,52918,49450,475850596,2800314724,2445302500,0
73890,27234,68688,5459732100,741690756,4718041344,1
77061,30405,71859,5938397721,924464025,5163715881,0
57240,61575,22695,3276417600,3791480625,515063025,1
64036,68371,29491,4100609296,4674593641,869719081,0
45155,16643,41976,2038974025,276989449,1761984576,1
49980,21468,46801,2498000400,460875024,2190333601,0
11919,8220,8631,142062561,67568400,74494161,1
20111,16412,16823,404452321,269353744,283013329,0
17262,16440,23838,297976644,270273600,568250244,1
22307,21485,28883,497602249,461605225,834227689,0
59595,41100,43155,3551564025,1689210000,1862354025,1
60211,41716,43771,3625364521,1740224656,1915900441,0
25893,24660,35757,670447449,608115600,1278563049,1
27453,26220,37317,753667209,687488400,1392558489,0
49320,71514,51786,2432462400,5114252196,2681789796,1
57892,80086,60358,3351483664,6413767396,3643088164,0
32880,34524,47676,1081094400,1191906576,2273000976,1
40935,42579,55731,1675674225,1812971241,3105944361,0
60417,83433,57540,3650213889,6961065489,3310851600,1
65045,88061,62168,4230852025,7754739721,3864860224,0
