side1+side2,side1+side3,side2+side3,validity
117958,150941,112827,1
70476,68276,82762,1
64382,138692,101622,0
146538,183780,151372,1
177421,95295,91378,1
89408,162481,81051,0
102427,55213,88390,0
96742,71798,87296,1
101307,123350,95235,1
118731,99316,120515,1
130870,110160,132292,1
107684,109248,101334,1
101409,93368,176739,1
73457,47440,113197,0
172317,138781,125270,1
149443,111439,145506,1
162679,152178,178257,1
119401,120453,158620,1
98663,143363,140908,1
62747,70906,57829,1
97362,101769,39157,0
92495,156870,70351,0
18234,85752,96688,0
131945,167273,163016,1
29072,42171,58525,0
134983,90569,47350,0
100655,92435,37556,0
58960,137774,115644,0
85844,107739,64357,0
130680,122608,175744,1
157000,107334,133222,1
131825,63544,101159,0
88640,84109,73987,1
83579,109720,69067,1
84152,129497,98673,1
138771,103320,143609,1
133532,82800,100924,1
58112,115179,90163,0
133211,106073,61608,0
119138,164466,141222,1
147006,73557,97109,0
121318,115795,89485,1
99262,93486,186994,0
45000,86642,79090,0
74227,62442,77617,1
88935,99808,167037,0
107538,120993,153287,1
100495,111438,115057,1
81069,72220,101691,1
141457,123792,121667,1
113078,97396,113834,1
55571,134068,100377,0
151205,87232,122445,0
141194,142374,164910,1
178290,149306,137552,1
152233,137496,147921,1
77226,51115,119133,0
71820,91147,48731,0
72446,29475,58279,0
47740,93543,92619,0
26735,55514,40599,0
122231,63410,131915,0
139985,178314,135631,1
103979,89913,32934,0
164608,109985,112801,1
6415,40694,42745,0
42598,111070,117674,0
81334,66489,20543,0
156144,170754,175108,1
30397,105662,114785,0
16214,82919,71527,0
163560,158937,148041,1
39339,74065,44558,0
61258,46603,90607,0
120798,147961,125447,1
101245,88444,127113,1
167234,93749,85577,0
109142,130846,66406,0
162376,166092,145586,1
144411,127910,84275,0
123106,165853,141725,1
124268,130474,82834,0
154202,179066,134230,1
72570,75454,140906,1
120652,89559,62973,0
95587,92439,20318,0
68649,115949,66360,1
162892,107677,73261,0
70958,55717,74701,1
107176,170883,115389,1
87159,167930,90347,1
81008,33808,49842,0
157988,153784,184896,1
12628,95682,85900,0
113714,81731,34847,0
122801,84541,53576,0
84812,150593,133361,0
92905,118891,117790,1
60988,131858,72404,0
117757,179523,133154,1
83288,66917,147395,0
79812,75840,33300,0
162852,185184,172774,1
146308,130020,115982,1
110571,111439,96500,1
55021,49655,75780,1
139135,115680,61727,0
93782,130155,100573,1
141863,135293,134468,1
84087,30323,112112,0
120242,148375,112317,1
115764,83650,44866,0
100726,67709,68629,1
86851,137759,147998,0
41458,25008,57238,0
156912,172151,170293,1
80155,76696,106559,1
33322,91487,62123,0
32975,38131,56690,1
75318,6784,78136,0
135569,112434,49249,0
197381,173367,172760,1
69809,100965,168674,0
57669,84455,28690,0
128631,115788,180787,1
159482,90806,128978,0
101034,127931,165127,1
90802,78745,114265,1
78426,95807,88985,1
95852,165491,74051,0
183665,123736,108377,1
136873,123448,78513,0
138964,105533,75383,0
24137,70803,87866,0
68014,71744,62902,1
75480,145323,78061,1
151495,115024,89545,1
58153,40123,56642,1
44387,88616,98039,0
99652,171699,83211,0
170127,158025,158952,1
109694,110658,127714,1
155735,97448,112829,1
52201,85297,133774,0
159299,126054,157823,1
90280,81526,124324,1
77160,44260,46874,1
97697,91701,131694,1
60625,126735,127708,0
46315,89604,64239,0
27321,100393,115714,0
107552,156675,89053,1
111106,73216,59108,0
128958,178552,135150,1
49614,49993,87391,1
118779,121354,146291,1
85289,87515,24190,0
128781,141646,101305,1
103050,85462,77850,1
19031,89079,104846,0
79976,75310,11528,0
58917,42603,35930,1
43347,56168,63193,1
96909,153139,89296,1
158075,103531,111698,1
82472,115553,83079,1
54357,52634,14425,0
74241,149943,103824,0
99461,104070,45717,0
126580,99602,98330,1
148075,124086,77851,0
162941,94504,80883,0
130941,120170,148333,1
152388,166829,180877,1
174572,138157,130459,1
165200,89715,116419,0
72983,89131,25124,0
114251,66605,142498,0
121437,104765,112594,1
110239,159267,133382,1
89553,119921,164196,0
78555,52682,26773,0
53074,54769,17529,0
33891,125083,98508,0
140116,128867,142853,1
118018,104783,158117,1
73091,118377,108160,0
135018,142790,105124,1
74320,82472,147468,0
156974,104850,71300,0
134970,152416,124880,1
117795,107545,30600,0
107510,82930,95758,1
105180,183302,111306,1
138215,85443,69088,0
20223,57501,51926,0
119605,175154,111811,1
84736,29504,57352,0
53038,41743,50989,1
87127,90829,148926,1
76394,87669,91863,1
54958,11197,63719,0
57741,16508,71745,0
87586,62604,90668,1
75522,112708,138836,0
87884,129287,143679,0
66365,39795,27406,0
109371,120351,105250,1
150537,71141,104840,0
95015,33560,126033,0
115152,101410,153908,1
80255,135178,114439,0
81462,166570,113346,0
108724,151168,62286,0
83348,76604,53088,0
77082,130359,110201,0
63073,79682,92583,1
21498,95080,80846,0
92991,92084,157541,1
166415,165650,176919,1
72027,108420,148011,0
121168,65841,81171,0
62005,96194,73891,1
114470,42155,126537,0
134117,72471,69284,1
89638,40752,83766,0
149487,124907,144912,1
96168,90316,110602,1
108759,77973,88560,1
107104,149173,153801,1
94742,147652,58954,0
53541,93712,106345,0
66762,36147,96449,0
52033,70209,100544,0
57275,9878,64707,0
131325,118876,123809,1
53665,54900,4631,0
114612,83089,89335,1
133079,105303,153646,1
93756,113758,94628,1
94870,107062,118482,1
138740,157783,145461,1
123686,102299,102761,1
180059,106045,92358,0
88634,76056,153416,0
113736,134727,146599,1
81285,69249,48120,0
59154,70935,100183,1
41253,27955,66904,0
35514,54615,86671,0
162237,131742,135175,1
162302,121029,142209,1
163831,107782,113795,1
60859,88324,124973,0
53548,92316,74718,0
166469,119129,131388,1
191900,108879,109417,1
126212,166402,147982,1
54542,33218,49964,0
89675,88488,21617,0
67642,125802,113004,0
131099,105924,162141,1
50584,38053,67223,0
64228,100795,123021,0
155400,139306,108544,1
47610,129441,116055,0
53525,107067,73400,0
80341,101978,163905,0
125816,100871,37565,0
133053,74842,120579,0
85761,45318,69311,0
101569,171057,112984,1
97458,93156,31076,0
23664,64831,78049,0
86061,70237,93748,1
171772,87572,107344,0
7246,61738,67470,0
97181,46679,69826,0
129583,84805,149260,0
82408,85946,55056,0
136501,135396,102361,1
144914,64930,108650,0
130548,160942,168334,1
106092,80250,96014,1
127322,50414,108524,0
40147,88276,98755,0
64181,116935,90706,0
56329,151071,95258,0
86449,81572,112203,1
15060,52291,46349,0
19249,59162,54127,0
144558,170998,124808,1
40022,62840,90534,0
71326,97389,145799,0
81884,32138,76024,0
119698,123773,137433,1
55876,105218,106122,0
28895,68115,64066,0
101120,86080,143818,1
94872,127031,107371,1
120955,80112,57679,0
162702,189395,158517,1
107243,50383,72448,0
101580,26152,120358,0
68945,79034,124813,1
122088,151700,86950,0
147168,90932,137346,0
93624,71485,55467,1
110305,78724,149887,0
21604,103326,112740,0
173766,134263,148059,1
81623,64179,71708,1
37736,120511,113921,0
146032,128731,148907,1
88238,145326,120234,0
16753,40477,45640,0
79771,102315,122672,1
49914,97679,131347,0
67268,119365,107735,0
96247,137709,127212,1
56048,60401,53487,1
128513,112124,173869,1
128641,118607,113370,1
132870,106181,140523,1
161683,121096,145771,1
135980,90684,108042,1
183554,98926,110946,1
125181,102587,102792,1
127195,143980,179851,1
72635,81508,133301,1
128023,118846,136527,1
74203,167245,100506,0
106872,38424,115134,0
41386,86303,64725,0
62315,83213,71410,1
21721,83247,70004,0
166146,155156,163824,1
76495,101410,171259,0
43011,25348,28367,1
101264,140604,82800,1
120250,79907,129427,0
141723,128415,145374,1
111983,52038,72897,0
20700,68362,60556,0
151851,118998,166549,1
151208,173967,174727,1
152532,146268,132022,1
60452,60131,83347,1
31249,100805,76234,0
68063,25031,68814,0
89628,28147,80517,0
186021,136387,142306,1
170645,127987,138376,1
66211,31658,82395,0
87734,111264,92050,1
164836,76266,91928,0
108655,54924,63545,0
70327,66653,68676,1
73705,82404,79785,1
75828,55212,26354,0
99502,92297,87457,1
101632,63445,45255,0
102844,67980,131202,0
97349,146060,142123,1
77261,107071,65894,1
111746,99656,102814,1
88221,79639,104248,1
81304,146417,69961,0
59067,17857,55946,0
113107,148688,96813,1
24820,68091,70421,0
135780,139884,113258,1
95371,74470,52783,0
67240,76739,120211,1
27867,78198,84165,0
90270,88522,25976,0
109274,60656,68916,1
109922,107353,148539,1
63201,119024,97123,0
107597,74398,47585,0
72568,74683,129849,1
104222,63983,70237,1
163004,98776,130290,1
73646,77446,114192,1
152731,171701,136484,1
57613,62083,93090,1
83249,107262,97093,1
101345,177032,105135,1
135186,157538,158734,1
42189,15298,46907,0
88136,62046,102892,0
143006,113710,74322,0
129381,126898,107093,1
36276,6448,36466,0
93395,117521,162602,1
117485,158444,149993,1
94930,143323,116343,1
47636,127321,84657,0
148659,139447,109948,1
180180,142172,139506,1
65578,88720,42780,0
111452,180927,116353,1
64243,40062,77927,0
142699,128837,82188,0
98242,77137,82241,1
83134,27530,85928,0
106258,147578,151254,1
120406,147158,114210,1
120735,47180,100337,0
147225,117628,151427,1
62349,93845,47606,0
94767,62318,147773,0
140960,106966,116038,1
101684,154584,146656,1
97263,100360,158727,1
112175,45163,67358,0
113623,119353,168616,1
66667,80932,72623,1
157061,80151,78566,0
110725,62503,105250,0
138576,54749,86157,0
82164,113547,93839,1
82999,126188,56023,0
141607,179291,139528,1
170309,178187,162082,1
74327,96474,25169,0
147259,83548,120375,0
165708,123872,100510,1
39704,13817,36299,0
127020,127595,89947,1
90237,160975,122222,0
122177,126855,137518,1
156451,84420,96427,1
116490,33708,83916,0
120739,127292,121059,1
190654,115206,124502,1
40156,69423,52719,0
117108,104972,41504,0
138521,70301,116762,0
170080,136250,122042,1
129979,151821,136420,1
127300,102449,173215,1
118103,72900,125733,0
81334,32563,59053,0
24918,113259,99577,0
82960,119260,141530,0
77283,105816,31633,0
89329,42420,48605,0
137371,107528,152609,1
73399,80364,136045,1
44394,65447,30223,0
116831,60092,116363,0
123666,139051,77689,0
50003,82068,36911,0
144143,116415,130712,1
168152,184672,171372,1
45001,46093,87254,1
118147,86855,120480,1
134096,132872,169082,1
166603,139037,162436,1
69699,15567,67750,0
36167,68703,95730,0
106962,154936,130856,1
170519,110413,139478,1
181087,151376,140625,1
77841,42565,93700,0
29806,62392,88716,0
58495,72603,115358,0
65269,68528,72115,1
46947,75202,38101,0
156403,167607,159878,1
102675,52367,73140,0
86014,118606,77820,1
107118,78876,104108,1
116935,144365,82036,0
35133,56066,37599,1
107326,94156,65594,0
79983,83946,61407,1
169131,91740,85367,0
150159,140624,99957,1
37134,38283,14051,0
24554,92046,104944,0
45341,88211,69962,0
93384,125048,120936,1
49887,129388,118233,0
75317,71281,144080,0
101602,141321,103009,1
177555,148856,132915,1
91818,156768,132842,0
71471,35764,75447,0
50674,82191,69325,1
134038,161592,137372,1
100569,16877,92872,0
108616,137287,131057,1
24765,34606,10061,0
26394,80736,101852,0
148908,76493,76153,1
134644,177654,140318,1
100701,74824,95277,1
164005,155340,188505,1
77320,30186,80060,0
38049,59045,57296,0
84734,66612,99844,1
118057,121975,106664,1
58703,39401,93016,0
85702,78083,147557,1
33514,103529,103459,0
162766,92634,71650,0
153967,157361,168258,1
121450,118119,125609,1
186865,150902,145053,1
49830,46333,20867,0
107346,185523,93309,0
134618,51925,116281,0
45222,41530,49906,1
99092,78035,21075,0
141123,152090,147947,1
67511,113810,98855,0
44227,79067,119052,0
107172,172297,81851,0
117004,172574,122292,1
97931,76849,170868,0
128770,116446,156150,1
101365,20013,112476,0
81922,92681,55935,0
133510,97996,118472,1
91682,17008,80700,0
127492,94420,100562,1
109169,136627,51014,0
35924,89991,103627,0
33222,95769,68637,0
54121,125113,124148,0
86798,135267,86313,1
141469,136322,150925,1
26159,27802,9289,0
115598,135732,89136,1
85784,155906,116742,0
21721,35870,35491,0
156539,170168,179335,1
99292,64782,63584,1
110451,192289,109876,1
76712,85950,35880,0
28776,49825,47977,0
174288,166113,158899,1
145508,113253,142035,1
140367,137466,161345,1
84863,83589,129892,1
117639,77155,140888,0
100951,81155,173938,0
138555,92497,53686,0
148628,111013,78879,0
121719,124084,190155,1
132668,109272,115796,1
168376,126021,108171,1
76986,92612,147554,0
38195,15304,30301,0
725,33302,32633,0
79536,61240,110056,0
172779,145349,139454,1
140441,165885,169384,1
103080,82633,161449,0
46698,80221,76649,0
78233,102139,121848,1
148750,196169,150183,1
57027,49931,46476,1
181295,165850,176899,1
100949,44543,85718,0
122066,126266,156262,1
135985,102932,151581,1
109028,88158,86462,1
62802,135360,107946,0
33760,108439,82323,0
36051,49998,20415,0
148565,130280,149445,1
122221,106686,146025,1
109291,90664,73893,1
146913,158431,171712,1
165623,187006,169841,1
124620,105216,108142,1
178911,152907,165080,1
156123,89984,108153,1
174653,93409,113042,0
26280,82241,87953,0
84386,91707,30105,0
27170,54340,80284,0
45511,43186,41953,1
61269,47913,89846,0
45590,81338,47730,1
162507,168408,170153,1
133254,52394,87286,0
49340,79026,35880,0
70045,105656,130151,0
62297,108249,55026,0
53576,8888,48154,0
103325,84817,161210,0
85047,41161,113066,0
94058,150678,109324,1
32620,103666,113948,0
82955,60755,124082,0
83793,98461,143256,1
75176,96595,26797,0
139943,61749,94858,0
176302,145576,134782,1
111748,101402,169296,1
130997,54126,119527,0
101960,178656,101450,1
191855,154487,148924,1
116440,127102,144368,1
169747,136976,156671,1
108488,92699,35669,0
132756,169425,162705,1
119616,123957,56693,0
108185,101352,127409,1
82194,150092,93412,1
114507,128936,58999,0
176501,110490,118535,1
159548,157242,176524,1
92772,113480,122320,1
116292,176858,98926,1
81836,98126,163560,0
79181,139760,70477,0
87261,116251,127858,1
82783,159255,88636,1
77445,69165,45274,0
62917,97764,151421,0
91971,91873,61828,1
41471,117197,83148,0
110871,175943,122232,1
98304,95287,117089,1
50923,42529,30172,0
136992,119675,179035,1
66886,94187,53891,1
125774,129694,170902,1
164929,131723,145506,1
8886,56221,56313,0
88166,75793,93057,1
29327,103113,83160,0
117247,84793,165650,0
81826,66530,33646,0
85924,75424,32386,0
148728,104004,113402,1
107367,165756,100003,1
36924,101858,118434,0
70341,95548,160109,0
76155,58053,77000,1
90973,45188,56485,0
153337,106811,65750,0
45369,22300,26951,0
133859,60123,86412,0
106773,100326,48929,0
68055,87770,61627,1
82287,73059,47326,0
170515,159421,151822,1
156762,117344,82090,0
49363,130887,95678,0
88567,114031,95178,1
113096,97992,142904,1
166504,89009,88307,1
97578,49178,114632,0
146258,128305,90059,0
90708,123867,78789,1
30360,89837,76221,0
8702,8131,4077,0
84859,68356,51797,1
113954,85171,136207,1
109992,101603,16845,0
122750,92823,158815,0
75457,58893,70082,1
88842,154933,101049,1
109432,157654,84686,0
94347,74917,42452,0
92434,103415,188583,0
57400,46400,99124,0
121804,111964,127434,1
28083,40187,28266,1
18155,34827,19358,1
150887,145774,117677,1
125371,72188,89503,1
138878,125977,110445,1
80030,111409,158139,0
148101,110104,68451,0
74842,52999,94047,0
79817,59571,115424,0
48883,55606,17207,0
124495,99110,42591,0
139406,107358,122820,1
81329,36306,77131,0
19925,52128,36677,0
35641,96958,132117,0
95072,46267,91753,0
116002,118559,156705,1
80989,127812,143537,0
129610,131103,104031,1
63205,73264,119721,0
117130,92885,151897,1
172008,90869,94845,1
128770,184808,118144,1
120667,82852,87331,1
172959,174865,180714,1
69500,135846,80736,0
58194,54629,15629,0
79874,67144,114076,1
68570,90581,25471,0
70767,113796,105795,0
168302,133031,163163,1
97737,103935,117430,1
27580,48543,71467,0
130249,128969,152790,1
111233,111833,37302,0
91192,88610,85088,1
45480,64052,99696,0
142639,62460,113145,0
143906,88559,80829,1
107564,157858,74278,0
130329,138358,103081,1
49627,84504,47947,1
154293,107520,130937,1
110188,124884,179330,1
42846,97991,95697,0
95107,73329,117042,1
140608,55476,102650,0
103947,132377,57372,0
94467,113361,138318,1
116355,75946,95231,1
113549,151545,73972,0
100157,74758,166079,0
71434,55874,19786,0
103027,105782,134457,1
81586,111169,166569,0
81160,74438,131526,1
91288,122465,52557,0
124662,181391,126549,1
89560,25879,70119,0
117908,107948,80474,1
158854,189011,160807,1
88239,135180,70589,0
24387,19648,18105,1
155625,121024,100877,1
66371,78750,89913,1
66241,74258,55387,1
163433,107017,121206,1
126637,139946,83789,0
109276,167360,131856,1
66154,108321,125563,0
89009,86508,32457,0
102096,84803,76373,1
70736,88055,39425,0
84144,90430,112350,1
92143,70418,143243,0
56448,110527,137393,0
55077,78367,74152,1
14570,20783,9701,0
111290,66729,145923,0
70147,64979,84228,1
56964,58784,112518,0
54575,57228,57033,1
85838,75052,128990,1
103906,75603,116669,1
188209,149538,147537,1
155837,162259,144280,1
108945,127371,164216,1
135038,78722,66742,0
100488,77920,96616,1
76064,36657,100487,0
102047,68754,73227,1
106633,57027,111268,0
152075,92069,72250,0
164323,126703,127648,1
104754,98152,159240,1
123126,123562,167144,1
46594,67931,63243,1
21283,4854,23321,0
81331,40131,44522,0
36170,110002,97032,0
72212,33044,96436,0
112274,172547,88349,0
185047,101361,93562,0
86001,43086,107845,0
83580,63796,102256,1
125404,51415,115595,0
133364,88466,137092,0
94588,47987,99867,0
71682,87501,105275,1
132295,66043,106870,0
115212,64680,111568,0
110306,148132,60256,0
18723,10073,27480,0
88616,42389,65265,0
57070,52946,11486,0
116245,89989,143502,1
41559,99894,125605,0
153727,112751,104078,1
102459,156425,117788,1
111443,35087,85086,0
50230,95086,99316,0
100353,52905,143936,0
42864,108499,123643,0
90164,94652,31100,0
67254,70187,100893,1
132380,51206,103836,0
148034,170588,134660,1
47092,51071,94019,0
41041,77430,42551,1
111157,117986,48661,0
151834,79529,105721,0
44366,49864,81918,1
93582,84370,102662,1
124762,92190,155482,0
180398,168351,155937,1
30434,104106,79886,0
136219,101916,103595,1
46797,51746,20605,0
76060,99528,98782,1
99809,94350,78867,1
83573,36569,51858,0
86618,36393,69585,0
102890,25638,116290,0
66301,57945,86762,1
62238,100945,100251,0
94867,89875,94576,1
93045,137527,85316,1
14024,85692,98012,0
133157,81641,95808,1
170550,83491,90217,0
168386,136097,151587,1
69972,93886,26054,0
47788,57631,38455,1
121962,125346,97874,1
121241,185759,126424,1
146496,147949,150961,1
12574,38456,28498,0
87527,82222,164143,0
136222,143732,156764,1
20223,5843,14430,0
136030,170078,159224,1
93127,51431,83128,0
109631,128067,99454,1
98745,99340,171949,1
141283,95442,85849,1
153297,165972,133611,1
170326,92873,112473,0
58238,70332,76174,1
110612,88525,156915,0
69075,44577,26958,0
42501,55137,12886,0
175613,107649,106152,1
127856,173754,118184,1
56015,35294,67047,0
108153,108559,132572,1
80929,168048,87819,0
128344,109417,76353,0
103597,131274,140503,1
32142,47221,40709,1
108025,50964,131221,0
47271,53905,67342,1
156944,120642,158664,1
161916,105750,111844,1
75727,65511,23602,0
70589,126291,94454,0
159504,103774,87252,0
138431,101895,140402,1
103625,96171,127326,1
113213,107582,34867,0
29970,67624,46668,0
110932,115240,65708,0
128470,74917,130577,0
110588,176927,105227,1
80391,44010,119809,0
93810,134076,136154,1
162724,114387,80729,0
82876,8087,89887,0
75005,110383,71016,1
113000,52332,137228,0
96237,51061,51412,1
106817,117808,27017,0
122168,122312,101958,1
99824,71307,137963,0
120430,147967,106875,1
38084,62701,27655,0
151999,158448,122705,1
65010,35064,91822,0
52032,81551,84043,0
74278,141731,87493,0
102910,100024,195518,1
99429,117909,75446,1
52212,52576,26438,0
51173,36966,44201,1
77355,132749,61280,0
180842,117403,99819,1
61237,85179,139260,0
70840,83108,86674,1
133974,101817,160663,1
171894,109310,108842,1
14432,25382,22538,0
93812,156650,126780,0
113569,31088,102217,0
134738,86876,72242,0
122090,170726,101172,1
140674,107198,152000,1
63567,94350,142331,0
102569,120692,130177,1
84513,96938,92827,1
161453,135787,137782,1
105599,137934,66721,0
117629,105590,122379,1
105596,50444,72208,0
184259,136252,121937,1
26928,39718,27274,1
101884,144445,56825,0
131165,119309,100944,1
182359,180325,178668,1
115171,163446,135083,1
148526,182979,136803,1
145262,83018,109778,0
145373,116147,145374,1
92434,74501,139745,0
103802,88352,177612,0
110896,35711,75801,0
102261,61075,50052,0
89552,95561,149815,1
122401,90728,84541,1
118924,148501,74595,0
69323,36471,79000,0
119843,97710,167863,1
158548,154884,147342,1
123744,85654,92536,1
159295,173818,163293,1
63482,111310,142058,0
66299,26427,51970,0
25291,50740,55851,0
109985,134322,128311,1
51948,92353,125977,0
59467,61885,57582,1
57558,98184,84106,0
119335,146211,89992,1
152765,111145,112580,1
63108,95069,112025,0
128788,140409,72549,0
86194,107777,27473,0
128881,119344,58019,0
128233,162674,92903,0
87763,74515,73742,1
131589,136612,152293,1
125763,92211,47236,0
104450,106412,12704,0
127037,75933,84716,1
55672,104740,71554,0
93470,79640,64788,1
119319,78255,107362,1
92042,85623,85255,1
18781,93399,101406,0
141803,123575,78260,0
74799,43219,82568,0
181463,144168,140169,1
118155,128640,181945,1
36028,25633,44673,0
177659,154816,155715,1
122342,116094,41052,0
84622,106856,161834,0
91166,35353,114567,0
70340,41819,75873,0
111938,111748,64536,0
80670,90276,65884,1
97689,86278,150223,1
129959,137764,72131,0
93749,86550,100501,1
96522,97746,19022,0
79460,131169,68685,0
34010,54802,65236,0
85270,90225,54413,0
124558,128878,143326,1
122595,136757,114974,1
161049,116320,109601,1
67974,52019,95181,0
91819,61386,124839,0
108607,89905,49562,0
99814,158035,83053,0
130378,74021,134313,0
118803,117155,97332,1
90996,170097,83233,0
140109,80404,115043,0
112829,145835,88752,1
140069,115227,118146,1
103050,174236,125224,1
94573,77701,41204,0
82605,136769,93002,1
95931,161027,75388,0
24981,45468,65123,0
82378,94371,84799,1
63436,43841,94833,0
50401,71774,77803,1
32219,51153,31094,1
117024,101445,142415,1
188273,127200,115925,1
154286,132884,143470,1
93715,69287,136672,0
83295,72690,99437,1
78033,41517,107082,0
126907,139498,179207,1
159953,153334,178683,1
81493,86877,132400,1
143075,117780,148465,1
117751,142189,113364,1
91348,163227,122209,0
114647,81630,74875,1
97967,154714,98901,1
73042,89210,123860,1
125790,134039,121645,1
125181,158662,137843,1
102956,136259,51421,0
72400,109875,48135,0
124409,157552,115327,1
29811,42582,15301,0
131459,93147,84504,1
42987,86632,85147,0
73664,57653,121227,0
145974,146008,172244,1
80966,139984,64782,0
44669,61628,53777,1
38175,35132,12533,0
121665,163455,146116,1
49801,33526,20039,0
45243,117980,109889,0
102011,69203,118708,0
47451,103189,90888,0
153577,121080,90815,0
80377,76674,65505,1
91896,138384,127982,1
101311,123607,121394,1
129194,166222,105744,1
96857,83564,112343,1
102245,162920,139315,1
92141,82031,135354,1
58932,48755,96107,0
39072,120774,98792,0
87504,134093,55215,0
141850,110032,126102,1
105173,58098,55325,1
95880,54111,119123,0
31738,19003,26071,0
153395,136414,166205,1
155830,133133,171425,1
174721,122694,105355,1
95068,114592,118302,1
156579,161016,156505,1
198073,136549,135814,1
47214,32637,38247,1
70321,155055,89512,0
92043,131527,60520,0
54055,64235,12994,0
94662,169774,75526,0
95706,112603,178733,0
124289,111946,157227,1
120763,84041,55618,0
134646,158141,125207,1
169827,129013,102568,1
84909,74193,131112,1
97372,77203,92355,1
117530,122754,93654,1
113147,69814,50051,0
35020,55385,70911,0
124994,107422,146972,1
33250,81282,51628,0
121961,46912,88361,0
60745,77189,104426,1
71471,96160,34455,0
128300,129386,194232,1
28408,66209,58225,0
34422,118463,91607,0
73454,101128,87022,1
192964,146868,146594,1
146408,144678,113666,1
136224,126908,141354,1
67031,76119,90814,1
88867,95544,7633,0
98283,189099,102000,1
94985,94250,70821,1
154746,152739,185435,1
114602,101001,137013,1
107642,113085,29745,0
170045,114392,100321,1
146506,79249,71387,0
96244,136737,74377,0
160851,163794,154731,1
68263,102762,47591,0
159776,114215,93739,1
46922,112257,65567,0
66794,80895,46517,0
102008,33268,110820,0
136791,137414,125985,1
124867,79573,146736,0
104047,159136,135121,1
91658,103386,125416,1
66330,72976,89062,1
40586,40630,51978,1
107658,119369,70747,0
71491,117757,75310,1
86378,85958,132128,1
123033,117988,92317,1
38260,84532,114104,0
165692,184394,168978,1
67859,37323,63444,0
58021,129788,106917,0
43608,43413,18655,0
110707,104850,156247,1
2693,72357,74530,0
76020,87460,105760,1
148621,157440,158195,1
50296,104175,87643,0
35908,116082,119314,0
31177,22377,22540,1
44032,113063,108305,0
140656,149714,143280,1
143794,152666,148094,1
171202,104131,123273,1
125066,133816,122756,1
126288,110464,148094,1
82231,126805,69050,0
79387,113033,63520,0
70845,126065,73220,1
98600,110906,126914,1
126209,100344,138995,1
53735,47451,90552,0
108720,53401,117819,0
112078,138682,132800,1
89415,29225,105692,0
109759,105566,19409,0
92551,136107,146724,0
83683,121935,100978,1
163136,154667,179453,1
82485,44340,98887,0
13090,34550,27086,0
71982,66319,28209,0
109184,124174,108708,1
85756,146100,127150,0
88294,132949,92615,1
61427,34515,53438,0
124971,89940,84999,1
118145,109486,98463,1
8459,48995,45610,0
158588,120015,158785,1
114986,129391,68659,0
39018,58571,37325,1
104852,103052,129840,1
82860,34320,71666,0
81048,108929,108505,1
163053,113272,135079,1
57596,128064,121512,0
106698,89631,30677,0
69924,40882,65446,0
118222,30240,96516,0
123402,86978,83866,1
91754,137681,102607,1
77658,123778,54436,0
64173,31777,47950,0
80673,58282,55843,1
104540,97884,173026,1
60139,62702,98707,1
77076,131867,86149,1
110613,41404,93865,0
62004,56725,113633,0
130793,54487,117638,0
114973,106441,97742,1
71847,96515,79354,1
80957,91242,50403,0
154398,164712,142500,1
50277,129238,81905,0
47478,82369,108827,0
171301,123415,136972,1
124296,126951,95333,1
99945,103235,182306,1
96001,74390,115843,1
34149,70634,64357,0
40284,39364,37360,1
120683,166659,115718,1
185726,94779,94787,1
23850,68020,56064,0
123298,103243,112267,1
66865,42063,102928,0
97584,103506,159392,1
58153,115779,62730,0
185436,137150,141146,1
126596,78452,84850,1
66680,145347,95465,0
170086,108907,111753,1
82319,156554,102161,0
57934,74248,60060,1
123785,126377,62306,0
64246,74940,83850,1
177070,124890,111566,1
103466,52558,68540,0
126274,103428,54444,0
84230,106446,148514,0
81084,111947,119643,1
107634,118779,187909,1
51696,79223,111325,0
166015,119631,109816,1
50648,74781,30019,0
128556,149700,175718,1
38883,6979,35332,0
101848,24177,101787,0
105146,79613,139525,0
84134,112631,70771,1
142781,130931,103808,1
64419,89999,112748,0
110327,127482,55547,0
136819,119563,168328,1
160387,136155,121522,1
92554,110290,32288,0
76548,61565,59719,1
62595,105969,68224,1
127562,108313,63177,0
141795,108705,124864,1
89939,83295,10570,0
161531,158485,187910,1
78424,69395,16335,0
77677,94399,18458,0
95496,98653,142971,1
73399,75056,74359,1
70643,39831,66856,0
81125,59375,54932,1
68849,99743,63428,1
103809,110498,151321,1
64055,112325,89892,0
47314,36086,35968,1
106025,107881,164166,1
147929,109133,116530,1
151556,151498,163510,1
122100,94328,109124,1
98772,131762,127914,1
151414,75451,116215,0
105260,94693,22903,0
105257,122783,74036,0
74514,68425,97581,1
143058,155587,120733,1
123517,186600,118255,1
60920,114171,141497,0
144308,156560,143508,1
88565,15166,101587,0
86017,68029,106982,1
116329,99769,167066,1
114308,120164,137852,1
124437,86420,40133,0
127833,130835,70678,0
104847,54935,63662,0
180836,189148,178934,1
107211,157062,119519,1
124561,140822,156553,1
87188,62298,77526,1
90472,105956,179712,0
17727,103959,96438,0
95255,26722,73859,0
61012,107497,142915,0
48275,55146,87023,1
106027,68191,147176,0
51307,33210,81585,0
123083,76579,86548,1
162248,105898,131060,1
57042,103079,61481,1
77384,122040,136850,0
98603,112730,68399,0
183892,104168,104154,1
91923,169611,91510,1
78362,101636,60820,1
30696,38831,30211,1
58772,42191,58893,1
96243,60671,93588,0
86119,43509,127018,0
98062,32448,122474,0
190314,129279,128599,1
