side1,side2,side3,side1+side2,side1+side3,side2+side3,validity
21967,58862,28888,80829,50855,87750,0
75384,11466,22869,86850,98253,34335,0
53896,48072,18088,101968,71984,66160,1
81959,68045,56324,150004,138283,124369,1
80500,73142,69393,153642,149893,142535,1
47164,61029,90323,108193,137487,151352,1
20801,39589,7014,60390,27815,46603,0
82914,37723,63431,120637,146345,101154,1
69849,19305,69264,89154,139113,88569,1
38226,87799,93503,126025,131729,181302,1
28964,94858,51558,123822,80522,146416,0
20163,61465,53593,81628,73756,115058,1
7993,53385,11723,61378,19716,65108,0
91229,36242,16246,127471,107475,52488,0
23253,97177,81525,120430,104778,178702,1
9684,41247,69483,50931,79167,110730,0
15041,63205,57470,78246,72511,120675,1
14141,94398,99476,108539,113617,193874,1
71378,51944,79070,123322,150448,131014,1
24688,52997,99084,77685,123772,152081,0
80059,13859,26541,93918,106600,40400,0
68110,41078,37065,109188,105175,78143,1
82930,81723,91122,164653,174052,172845,1
86009,66962,53263,152971,139272,120225,1
62955,26582,69595,89537,132550,96177,1
34143,15822,42163,49965,76306,57985,1
5712,47218,85757,52930,91469,132975,0
10407,39587,82153,49994,92560,121740,0
72887,79158,43962,152045,116849,123120,1
41884,13859,12980,55743,54864,26839,0
23564,49238,64948,72802,88512,114186,1
28809,25205,25152,54014,53961,50357,1
54831,29328,46645,84159,101476,75973,1
95392,39045,17984,134437,113376,57029,0
15566,53288,76497,68854,92063,129785,0
69652,84543,11071,154195,80723,95614,0
90773,18386,55918,109159,146691,74304,0
16304,33638,3772,49942,20076,37410,0
65143,98823,53619,163966,118762,152442,1
41903,91015,19132,132918,61035,110147,0
74574,16752,70728,91326,145302,87480,1
36605,19308,26675,55913,63280,45983,1
38444,93693,91711,132137,130155,185404,1
90429,79291,89353,169720,179782,168644,1
70006,32325,58799,102331,128805,91124,1
82573,88868,41254,171441,123827,130122,1
87016,44162,16061,131178,103077,60223,0
66702,68746,49825,135448,116527,118571,1
66253,84287,66866,150540,133119,151153,1
49194,63268,28363,112462,77557,91631,1
61153,60719,56710,121872,117863,117429,1
35273,96699,20424,131972,55697,117123,0
31366,1471,51629,32837,82995,53100,0
77649,53513,18968,131162,96617,72481,0
42024,30397,65632,72421,107656,96029,1
19615,8205,96898,27820,116513,105103,0
41981,11678,67833,53659,109814,79511,0
62119,99488,93381,161607,155500,192869,1
95599,81360,64872,176959,160471,146232,1
39174,61147,50827,100321,90001,111974,1
15604,50253,14206,65857,29810,64459,0
7207,58679,43543,65886,50750,102222,0
52053,71144,41394,123197,93447,112538,1
64407,79279,59563,143686,123970,138842,1
9708,296,1423,10004,11131,1719,0
49527,9346,63074,58873,112601,72420,0
39223,31841,37648,71064,76871,69489,1
83506,33357,51501,116863,135007,84858,1
98162,73235,21916,171397,120078,95151,0
75090,10651,9814,85741,84904,20465,0
1575,36297,31390,37872,32965,67687,0
98513,26984,48054,125497,146567,75038,0
34570,58723,97654,93293,132224,156377,0
65439,9236,34426,74675,99865,43662,0
1505,21778,1575,23283,3080,23353,0
75960,40361,77613,116321,153573,117974,1
63500,94708,88607,158208,152107,183315,1
23965,25319,93147,49284,117112,118466,0
96384,1396,51307,97780,147691,52703,0
62872,97506,2298,160378,65170,99804,0
58647,15868,54289,74515,112936,70157,1
27199,30062,14292,57261,41491,44354,1
72183,79583,52266,151766,124449,131849,1
88063,20200,91658,108263,179721,111858,1
85382,61822,52674,147204,138056,114496,1
19241,68918,33715,88159,52956,102633,0
44881,10042,12367,54923,57248,22409,0
16012,50454,18105,66466,34117,68559,0
41182,56901,42944,98083,84126,99845,1
35186,21711,44562,56897,79748,66273,1
84519,91018,22186,175537,106705,113204,1
90444,5363,95381,95807,185825,100744,1
22897,84189,99744,107086,122641,183933,1
94744,77182,28244,171926,122988,105426,1
8584,27502,5269,36086,13853,32771,0
5010,97985,35377,102995,40387,133362,0
14356,19649,48036,34005,62392,67685,0
42105,13105,93864,55210,135969,106969,0
36460,50881,8831,87341,45291,59712,0
76908,80702,42169,157610,119077,122871,1
64861,13182,12047,78043,76908,25229,0
88110,75430,67853,163540,155963,143283,1
72993,19868,45630,92861,118623,65498,0
25162,3717,9435,28879,34597,13152,0
97750,95624,45230,193374,142980,140854,1
43813,17965,81588,61778,125401,99553,0
21987,647,32412,22634,54399,33059,0
65327,81800,85471,147127,150798,167271,1
19222,56271,88237,75493,107459,144508,0
90881,95482,74860,186363,165741,170342,1
48724,22990,83005,71714,131729,105995,0
36443,79192,77367,115635,113810,156559,1
60350,52119,71001,112469,131351,123120,1
95572,30636,65468,126208,161040,96104,1
97825,43447,27496,141272,125321,70943,0
79282,27067,377,106349,79659,27444,0
14875,9013,76753,23888,91628,85766,0
16263,37198,50647,53461,66910,87845,1
5840,35558,54748,41398,60588,90306,0
79917,23733,50241,103650,130158,73974,0
99713,85545,95267,185258,194980,180812,1
43872,73525,50712,117397,94584,124237,1
43070,5437,24457,48507,67527,29894,0
87100,9174,72446,96274,159546,81620,0
6668,51485,28448,58153,35116,79933,0
65678,36948,76182,102626,141860,113130,1
25817,4404,86669,30221,112486,91073,0
49871,30848,78319,80719,128190,109167,1
29886,21717,10131,51603,40017,31848,1
95790,28031,39816,123821,135606,67847,0
1783,12007,76537,13790,78320,88544,0
24049,43244,82704,67293,106753,125948,0
93238,69913,10591,163151,103829,80504,0
11431,32059,34370,43490,45801,66429,1
68399,89213,12942,157612,81341,102155,0
21844,23340,4882,45184,26726,28222,1
87700,61723,39865,149423,127565,101588,1
26762,53475,83980,80237,110742,137455,0
56551,37616,33824,94167,90375,71440,1
43795,17262,74574,61057,118369,91836,0
6487,65954,96061,72441,102548,162015,0
87310,97430,17539,184740,104849,114969,1
50861,97880,65572,148741,116433,163452,1
59026,678,92933,59704,151959,93611,0
32016,15797,85966,47813,117982,101763,0
81417,27160,46768,108577,128185,73928,0
10429,57153,99316,67582,109745,156469,0
8303,3895,19982,12198,28285,23877,0
26627,23086,14141,49713,40768,37227,1
46963,71341,85852,118304,132815,157193,1
47897,66775,90494,114672,138391,157269,1
17348,10575,37878,27923,55226,48453,0
19512,54625,51072,74137,70584,105697,1
8840,70932,96110,79772,104950,167042,0
56462,55301,17417,111763,73879,72718,1
95937,65182,34695,161119,130632,99877,1
82172,9758,55401,91930,137573,65159,0
72575,93210,51628,165785,124203,144838,1
63915,44672,71111,108587,135026,115783,1
63492,57399,70104,120891,133596,127503,1
72964,95701,65733,168665,138697,161434,1
93765,11575,10230,105340,103995,21805,0
77077,74665,5721,151742,82798,80386,1
19251,12189,51915,31440,71166,64104,0
87630,7443,2363,95073,89993,9806,0
73162,97097,74851,170259,148013,171948,1
60986,96858,28432,157844,89418,125290,0
59439,58406,37132,117845,96571,95538,1
7370,61809,80322,69179,87692,142131,0
62379,8652,88224,71031,150603,96876,0
9822,82065,62237,91887,72059,144302,0
27971,54606,72104,82577,100075,126710,1
88082,35892,93916,123974,181998,129808,1
11038,35778,5759,46816,16797,41537,0
78071,19041,23607,97112,101678,42648,0
83250,99466,30366,182716,113616,129832,1
2667,52862,38192,55529,40859,91054,0
77895,82894,34665,160789,112560,117559,1
10621,12634,59857,23255,70478,72491,0
58835,31609,85806,90444,144641,117415,1
91687,6523,7535,98210,99222,14058,0
44501,18082,51284,62583,95785,69366,1
55472,50638,56791,106110,112263,107429,1
10981,33745,30983,44726,41964,64728,1
80305,51250,92301,131555,172606,143551,1
54401,78398,33415,132799,87816,111813,1
15460,99151,31696,114611,47156,130847,0
18554,420,13056,18974,31610,13476,0
91335,10164,30045,101499,121380,40209,0
62693,48561,53232,111254,115925,101793,1
19175,40222,7645,59397,26820,47867,0
19707,43210,87486,62917,107193,130696,0
75519,28059,21917,103578,97436,49976,0
88777,16123,65918,104900,154695,82041,0
72439,25342,94484,97781,166923,119826,1
70912,40718,52277,111630,123189,92995,1
77938,34542,97758,112480,175696,132300,1
89969,69000,42143,158969,132112,111143,1
20227,42844,9509,63071,29736,52353,0
43959,78789,20284,122748,64243,99073,0
82300,94800,11214,177100,93514,106014,0
52216,71587,89334,123803,141550,160921,1
50183,18756,6022,68939,56205,24778,0
23642,61038,17259,84680,40901,78297,0
71438,99871,48796,171309,120234,148667,1
81587,91855,87553,173442,169140,179408,1
48306,62549,56748,110855,105054,119297,1
29876,24378,8758,54254,38634,33136,1
11639,15767,40180,27406,51819,55947,0
77812,14740,42622,92552,120434,57362,0
66297,37722,56139,104019,122436,93861,1
16999,18772,44709,35771,61708,63481,0
52295,21040,64033,73335,116328,85073,1
1036,15010,96063,16046,97099,111073,0
36854,40637,69398,77491,106252,110035,1
46909,49281,83991,96190,130900,133272,1
66815,69035,99698,135850,166513,168733,1
55931,38495,96023,94426,151954,134518,0
14128,96005,20653,110133,34781,116658,0
19608,73440,42250,93048,61858,115690,0
16778,32667,42585,49445,59363,75252,1
78312,9296,64123,87608,142435,73419,0
28968,53613,25649,82581,54617,79262,1
81294,90544,37418,171838,118712,127962,1
79641,95117,22167,174758,101808,117284,1
30247,25519,94055,55766,124302,119574,0
24458,39549,72440,64007,96898,111989,0
28140,63790,75741,91930,103881,139531,1
23007,42777,39456,65784,62463,82233,1
78556,87432,37643,165988,116199,125075,1
40934,75458,18058,116392,58992,93516,0
95227,61210,65796,156437,161023,127006,1
15523,38160,57395,53683,72918,95555,0
23694,22900,99945,46594,123639,122845,0
48739,9306,99802,58045,148541,109108,0
9201,30272,59293,39473,68494,89565,0
91051,68827,55010,159878,146061,123837,1
45260,42094,90393,87354,135653,132487,0
17903,3975,79674,21878,97577,83649,0
86183,14378,42380,100561,128563,56758,0
46407,46872,19568,93279,65975,66440,1
8834,72062,70454,80896,79288,142516,1
73490,60131,3447,133621,76937,63578,0
78464,52985,13216,131449,91680,66201,0
40639,12559,29706,53198,70345,42265,1
83815,20346,37761,104161,121576,58107,0
74624,49080,27615,123704,102239,76695,1
28031,39624,98035,67655,126066,137659,0
17966,49865,86,67831,18052,49951,0
9427,18633,36018,28060,45445,54651,0
93203,46230,37128,139433,130331,83358,0
86100,74514,92031,160614,178131,166545,1
67108,52939,62935,120047,130043,115874,1
87338,971,38383,88309,125721,39354,0
44488,84692,63905,129180,108393,148597,1
28821,58538,32011,87359,60832,90549,1
88288,21491,15786,109779,104074,37277,0
60968,20524,90814,81492,151782,111338,0
28808,74626,61093,103434,89901,135719,1
84329,37073,35419,121402,119748,72492,0
49982,37533,80345,87515,130327,117878,1
10248,21575,54672,31823,64920,76247,0
78134,33232,98659,111366,176793,131891,1
59851,86197,71224,146048,131075,157421,1
40273,15681,95541,55954,135814,111222,0
14987,20009,69755,34996,84742,89764,0
9944,85553,75743,95497,85687,161296,1
48374,85491,35472,133865,83846,120963,0
52580,62608,15314,115188,67894,77922,1
20646,72465,27159,93111,47805,99624,0
34613,48825,20607,83438,55220,69432,1
65457,93998,25848,159455,91305,119846,0
6900,71406,32403,78306,39303,103809,0
76661,22049,30808,98710,107469,52857,0
50083,5698,64660,55781,114743,70358,0
39517,62161,17093,101678,56610,79254,0
41893,89985,25801,131878,67694,115786,0
46892,33199,87584,80091,134476,120783,0
78508,70272,58857,148780,137365,129129,1
9779,81532,8903,91311,18682,90435,0
86907,32625,61168,119532,148075,93793,1
39993,77482,78975,117475,118968,156457,1
351,9094,2569,9445,2920,11663,0
8834,82415,92308,91249,101142,174723,0
69999,59624,9653,129623,79652,69277,0
30363,27966,10554,58329,40917,38520,1
66919,14536,30350,81455,97269,44886,0
98191,50327,33746,148518,131937,84073,0
1885,26935,34539,28820,36424,61474,0
55043,24773,2388,79816,57431,27161,0
42528,58519,22432,101047,64960,80951,1
38828,20309,28171,59137,66999,48480,1
58822,37294,48086,96116,106908,85380,1
76023,70321,27640,146344,103663,97961,1
74246,77031,68264,151277,142510,145295,1
12860,81806,14002,94666,26862,95808,0
19897,2571,27272,22468,47169,29843,0
50474,84532,58829,135006,109303,143361,1
2065,10033,67323,12098,69388,77356,0
51005,24988,32848,75993,83853,57836,1
59603,35186,51313,94789,110916,86499,1
3784,46071,29164,49855,32948,75235,0
46233,73795,64723,120028,110956,138518,1
43120,67806,13305,110926,56425,81111,0
11906,28344,84552,40250,96458,112896,0
72787,58122,59534,130909,132321,117656,1
62413,82556,15124,144969,77537,97680,0
95093,80866,65707,175959,160800,146573,1
73975,63718,75913,137693,149888,139631,1
16383,93952,58794,110335,75177,152746,0
20799,56505,91917,77304,112716,148422,0
23068,9904,576,32972,23644,10480,0
62899,8364,84640,71263,147539,93004,0
81787,76888,54759,158675,136546,131647,1
47026,41157,24275,88183,71301,65432,1
86426,82024,96206,168450,182632,178230,1
63132,52446,80418,115578,143550,132864,1
32814,98048,92657,130862,125471,190705,1
76218,7808,31075,84026,107293,38883,0
25813,526,95065,26339,120878,95591,0
27537,28401,52173,55938,79710,80574,1
61225,12973,92298,74198,153523,105271,0
73421,68602,38933,142023,112354,107535,1
35007,44230,70588,79237,105595,114818,1
58496,16608,19814,75104,78310,36422,0
9419,12978,2848,22397,12267,15826,0
14897,96007,66150,110904,81047,162157,0
21263,55532,24646,76795,45909,80178,0
53603,40742,80190,94345,133793,120932,1
48957,38940,33806,87897,82763,72746,1
10947,93504,48023,104451,58970,141527,0
12872,60789,99815,73661,112687,160604,0
2600,21857,32805,24457,35405,54662,0
296,20866,32996,21162,33292,53862,0
57571,21208,66575,78779,124146,87783,1
86775,14258,50637,101033,137412,64895,0
18206,92578,93172,110784,111378,185750,1
63475,18567,19548,82042,83023,38115,0
94558,40454,6056,135012,100614,46510,0
32946,28652,64986,61598,97932,93638,0
50635,56053,9359,106688,59994,65412,1
8134,40624,44276,48758,52410,84900,1
96976,28545,38215,125521,135191,66760,0
69645,73882,96861,143527,166506,170743,1
12304,98415,36920,110719,49224,135335,0
95272,83236,42222,178508,137494,125458,1
89093,37469,59940,126562,149033,97409,1
53613,43904,78540,97517,132153,122444,1
5409,44774,73167,50183,78576,117941,0
94863,33338,14302,128201,109165,47640,0
18823,23540,52503,42363,71326,76043,0
2526,19779,23084,22305,25610,42863,0
11646,67799,84642,79445,96288,152441,0
27216,91942,41787,119158,69003,133729,0
12667,99735,3965,112402,16632,103700,0
51724,28059,42455,79783,94179,70514,1
9007,14629,57868,23636,66875,72497,0
10224,78965,4521,89189,14745,83486,0
83317,15361,52404,98678,135721,67765,0
59916,25253,36163,85169,96079,61416,1
95493,43422,86811,138915,182304,130233,1
71621,61791,5064,133412,76685,66855,0
84288,45684,23838,129972,108126,69522,0
32944,48276,27744,81220,60688,76020,1
26195,79196,53015,105391,79210,132211,1
93842,16580,43029,110422,136871,59609,0
568,24071,29744,24639,30312,53815,0
51737,42258,520,93995,52257,42778,0
74039,24522,6059,98561,80098,30581,0
52749,75320,96108,128069,148857,171428,1
15519,19138,86822,34657,102341,105960,0
63089,71348,54768,134437,117857,126116,1
62377,66574,90760,128951,153137,157334,1
92047,19057,29864,111104,121911,48921,0
15988,77293,37077,93281,53065,114370,0
65801,27490,92388,93291,158189,119878,1
60581,5806,71293,66387,131874,77099,0
79702,62413,45454,142115,125156,107867,1
44827,92508,60648,137335,105475,153156,1
34143,86966,38908,121109,73051,125874,0
88400,58147,2473,146547,90873,60620,0
5915,61876,39336,67791,45251,101212,0
11151,18073,76318,29224,87469,94391,0
83742,76993,48804,160735,132546,125797,1
92251,30796,73439,123047,165690,104235,1
19028,26782,26022,45810,45050,52804,1
90959,27104,81136,118063,172095,108240,1
39330,51035,45221,90365,84551,96256,1
29060,31734,73715,60794,102775,105449,0
79421,58379,89240,137800,168661,147619,1
56757,58793,24202,115550,80959,82995,1
33808,44712,96779,78520,130587,141491,0
33775,98515,34157,132290,67932,132672,0
90741,53768,27932,144509,118673,81700,0
58231,53137,51643,111368,109874,104780,1
86612,19442,41375,106054,127987,60817,0
3059,9977,42615,13036,45674,52592,0
98698,36659,27917,135357,126615,64576,0
70124,48390,51115,118514,121239,99505,1
40487,94783,10314,135270,50801,105097,0
61337,53546,22677,114883,84014,76223,1
7234,4038,60391,11272,67625,64429,0
40353,1255,79030,41608,119383,80285,0
79171,39629,98146,118800,177317,137775,1
31885,6781,71725,38666,103610,78506,0
77007,18583,91306,95590,168313,109889,1
47191,62621,49582,109812,96773,112203,1
51855,58762,88384,110617,140239,147146,1
25998,40922,71048,66920,97046,111970,0
65665,59999,8889,125664,74554,68888,1
61458,1206,88336,62664,149794,89542,0
15136,86293,19380,101429,34516,105673,0
15952,24421,34329,40373,50281,58750,1
41756,37438,9216,79194,50972,46654,1
69904,83049,51030,152953,120934,134079,1
39417,89968,85018,129385,124435,174986,1
22631,33766,46971,56397,69602,80737,1
74275,59548,99128,133823,173403,158676,1
19554,10344,62666,29898,82220,73010,0
42671,29310,65231,71981,107902,94541,1
13552,14988,62044,28540,75596,77032,0
61430,75507,42888,136937,104318,118395,1
39516,21888,3758,61404,43274,25646,0
4023,77874,18235,81897,22258,96109,0
61431,60939,32125,122370,93556,93064,1
56428,69673,12644,126101,69072,82317,0
49942,48390,26690,98332,76632,75080,1
72469,28980,98278,101449,170747,127258,1
13526,42882,37546,56408,51072,80428,1
85100,96675,68682,181775,153782,165357,1
36382,86785,64559,123167,100941,151344,1
74610,55390,58532,130000,133142,113922,1
19969,9265,54557,29234,74526,63822,0
42670,17714,34788,60384,77458,52502,1
77070,90158,75123,167228,152193,165281,1
13529,45591,34354,59120,47883,79945,1
93633,56823,81629,150456,175262,138452,1
71623,81795,72681,153418,144304,154476,1
53940,55735,8048,109675,61988,63783,1
47181,39164,76412,86345,123593,115576,1
39360,26258,8576,65618,47936,34834,0
48916,73776,49412,122692,98328,123188,1
5522,49424,45855,54946,51377,95279,1
23817,56783,18272,80600,42089,75055,0
62663,25921,97041,88584,159704,122962,0
76131,9669,46671,85800,122802,56340,0
72387,41261,80276,113648,152663,121537,1
42379,69830,26328,112209,68707,96158,0
50224,3876,91062,54100,141286,94938,0
15445,13832,50380,29277,65825,64212,0
62740,16951,81557,79691,144297,98508,0
83025,95828,85120,178853,168145,180948,1
44347,58909,21472,103256,65819,80381,1
75413,59410,87475,134823,162888,146885,1
71692,22198,45957,93890,117649,68155,0
70931,58399,82069,129330,153000,140468,1
6845,16174,24900,23019,31745,41074,0
28657,74755,19229,103412,47886,93984,0
86932,25154,23529,112086,110461,48683,0
93120,39540,31808,132660,124928,71348,0
66107,43366,59126,109473,125233,102492,1
64071,7279,78338,71350,142409,85617,0
20571,6313,43531,26884,64102,49844,0
50209,59067,83831,109276,134040,142898,1
42399,56098,83866,98497,126265,139964,1
88655,66689,24953,155344,113608,91642,1
4061,52160,19523,56221,23584,71683,0
96672,85635,30244,182307,126916,115879,1
95396,45155,74015,140551,169411,119170,1
2426,6273,93251,8699,95677,99524,0
24311,93282,63251,117593,87562,156533,0
27784,468,57257,28252,85041,57725,0
67043,2172,30094,69215,97137,32266,0
41071,63199,92119,104270,133190,155318,1
7530,98608,69637,106138,77167,168245,0
10117,51916,57685,62033,67802,109601,1
18404,13406,81598,31810,100002,95004,0
70699,28400,72347,99099,143046,100747,1
7285,79896,78651,87181,85936,158547,1
89732,83696,87752,173428,177484,171448,1
22286,15835,84894,38121,107180,100729,0
17209,18344,43328,35553,60537,61672,0
39876,25655,73461,65531,113337,99116,0
62619,8857,69377,71476,131996,78234,1
55228,22022,39361,77250,94589,61383,1
93856,79450,4072,173306,97928,83522,0
31133,70136,60345,101269,91478,130481,1
44290,45434,52788,89724,97078,98222,1
98014,12521,41859,110535,139873,54380,0
14282,70525,1245,84807,15527,71770,0
89068,32040,87041,121108,176109,119081,1
89304,85367,78818,174671,168122,164185,1
20159,76794,75991,96953,96150,152785,1
46849,9924,62341,56773,109190,72265,0
95614,23359,1226,118973,96840,24585,0
75252,30267,87253,105519,162505,117520,1
29336,28754,33781,58090,63117,62535,1
3802,30977,50986,34779,54788,81963,0
55235,67647,96117,122882,151352,163764,1
69879,95062,12300,164941,82179,107362,0
75524,6735,16272,82259,91796,23007,0
43189,86266,13930,129455,57119,100196,0
98846,86812,32377,185658,131223,119189,1
73659,49006,76421,122665,150080,125427,1
96278,82274,40942,178552,137220,123216,1
74020,13244,37042,87264,111062,50286,0
84247,24778,99742,109025,183989,124520,1
68531,85034,248,153565,68779,85282,0
2426,69020,28424,71446,30850,97444,0
18918,38066,28578,56984,47496,66644,1
64368,65068,67902,129436,132270,132970,1
50867,52718,43392,103585,94259,96110,1
45890,63096,28438,108986,74328,91534,1
12080,15246,50533,27326,62613,65779,0
34364,57733,30852,92097,65216,88585,1
80848,48343,3658,129191,84506,52001,0
20166,46497,15428,66663,35594,61925,0
47172,781,7142,47953,54314,7923,0
66627,77692,53752,144319,120379,131444,1
37659,77021,3408,114680,41067,80429,0
18322,69728,44350,88050,62672,114078,0
33437,91613,86628,125050,120065,178241,1
58262,47875,14091,106137,72353,61966,1
18512,33156,30258,51668,48770,63414,1
38398,17342,68793,55740,107191,86135,0
33146,28058,40318,61204,73464,68376,1
4680,38555,80768,43235,85448,119323,0
24756,35574,53210,60330,77966,88784,1
33936,6980,73035,40916,106971,80015,0
6848,27960,73218,34808,80066,101178,0
48335,44667,96801,93002,145136,141468,0
25644,83317,26174,108961,51818,109491,0
29776,34480,21863,64256,51639,56343,1
13397,91116,34564,104513,47961,125680,0
76676,58943,80818,135619,157494,139761,1
40510,23529,62587,64039,103097,86116,1
78430,690,45148,79120,123578,45838,0
36155,42174,80645,78329,116800,122819,0
85779,92342,87075,178121,172854,179417,1
16124,6144,44723,22268,60847,50867,0
63498,98162,41398,161660,104896,139560,1
22217,26932,13240,49149,35457,40172,1
46555,42556,32309,89111,78864,74865,1
38845,34401,74634,73246,113479,109035,0
54486,41174,7562,95660,62048,48736,0
15941,71254,34131,87195,50072,105385,0
10303,80332,36897,90635,47200,117229,0
62724,41714,93158,104438,155882,134872,1
40941,74522,79307,115463,120248,153829,1
28427,27643,46972,56070,75399,74615,1
28995,37852,87356,66847,116351,125208,0
62901,94861,32306,157762,95207,127167,1
91091,24569,90330,115660,181421,114899,1
89346,70163,87945,159509,177291,158108,1
24275,61430,36690,85705,60965,98120,0
75255,82428,94204,157683,169459,176632,1
65935,73262,60582,139197,126517,133844,1
95402,405,22184,95807,117586,22589,0
16283,52773,46694,69056,62977,99467,1
60233,15779,58519,76012,118752,74298,1
46770,28535,19029,75305,65799,47564,1
81620,35536,59554,117156,141174,95090,1
26854,47284,57070,74138,83924,104354,1
99223,18924,91401,118147,190624,110325,1
93757,38674,65381,132431,159138,104055,1
11506,71606,86217,83112,97723,157823,0
65601,87124,94991,152725,160592,182115,1
65402,33319,90705,98721,156107,124024,1
58947,80609,99250,139556,158197,179859,1
14959,39226,6011,54185,20970,45237,0
32181,29351,69585,61532,101766,98936,0
74053,81940,11171,155993,85224,93111,1
37292,81542,53398,118834,90690,134940,1
99941,39645,18331,139586,118272,57976,0
34263,49943,79324,84206,113587,129267,1
50644,92613,95454,143257,146098,188067,1
47507,23214,51337,70721,98844,74551,1
44397,94904,89516,139301,133913,184420,1
1238,60748,56950,61986,58188,117698,0
45437,37520,61211,82957,106648,98731,1
19093,33227,95592,52320,114685,128819,0
64271,65521,80,129792,64351,65601,0
72290,1399,2396,73689,74686,3795,0
73185,7034,44369,80219,117554,51403,0
71568,39396,14914,110964,86482,54310,0
13320,15590,6098,28910,19418,21688,1
34572,97210,52548,131782,87120,149758,0
99298,41579,30303,140877,129601,71882,0
38873,50432,65530,89305,104403,115962,1
97232,40717,32503,137949,129735,73220,0
31044,28674,63052,59718,94096,91726,0
12266,62506,48324,74772,60590,110830,0
81900,45325,81918,127225,163818,127243,1
36835,96439,67215,133274,104050,163654,1
11987,68232,94481,80219,106468,162713,0
62392,20451,73352,82843,135744,93803,1
87722,67241,33602,154963,121324,100843,1
10321,20909,62469,31230,72790,83378,0
37850,47340,24160,85190,62010,71500,1
68583,71114,62524,139697,131107,133638,1
63728,76343,49717,140071,113445,126060,1
1605,20299,50202,21904,51807,70501,0
66105,14249,77634,80354,143739,91883,1
11459,1355,3550,12814,15009,4905,0
71944,66326,20359,138270,92303,86685,1
70035,53152,96402,123187,166437,149554,1
53305,34002,89845,87307,143150,123847,0
33642,51198,85224,84840,118866,136422,0
68377,72247,42503,140624,110880,114750,1
52956,50617,42477,103573,95433,93094,1
55399,38792,3355,94191,58754,42147,0
73890,16813,12059,90703,85949,28872,0
64199,81919,92073,146118,156272,173992,1
96320,10734,96011,107054,192331,106745,1
70059,86987,88505,157046,158564,175492,1
84860,26331,6860,111191,91720,33191,0
16466,73991,39024,90457,55490,113015,0
66762,83452,46373,150214,113135,129825,1
27801,81477,71359,109278,99160,152836,1
49442,2745,86151,52187,135593,88896,0
51293,22126,91483,73419,142776,113609,0
88772,86648,57823,175420,146595,144471,1
39965,33709,42300,73674,82265,76009,1
90654,878,87429,91532,178083,88307,0
67157,40356,67500,107513,134657,107856,1
80477,37371,83522,117848,163999,120893,1
97427,5787,51706,103214,149133,57493,0
65473,32572,93422,98045,158895,125994,1
79479,34522,65263,114001,144742,99785,1
77218,78027,93538,155245,170756,171565,1
36501,31961,22745,68462,59246,54706,1
98963,57505,76801,156468,175764,134306,1
88803,86002,77022,174805,165825,163024,1
34985,7501,49308,42486,84293,56809,0
63293,96017,31652,159310,94945,127669,0
40965,2611,23242,43576,64207,25853,0
74547,78261,67943,152808,142490,146204,1
62056,48429,99365,110485,161421,147794,1
40215,40578,28447,80793,68662,69025,1
70453,46713,97038,117166,167491,143751,1
91354,56502,9325,147856,100679,65827,0
41282,28350,9772,69632,51054,38122,0
19250,81765,74393,101015,93643,156158,1
67393,47033,84194,114426,151587,131227,1
23075,28744,6452,51819,29527,35196,1
77695,70860,20525,148555,98220,91385,1
33084,11996,79471,45080,112555,91467,0
23524,85052,17841,108576,41365,102893,0
97945,70043,58124,167988,156069,128167,1
25556,91462,50250,117018,75806,141712,0
92125,62919,14290,155044,106415,77209,0
75107,82036,27466,157143,102573,109502,1
69571,63081,22510,132652,92081,85591,1
85234,76141,20555,161375,105789,96696,1
21059,68595,51391,89654,72450,119986,1
13556,78959,85838,92515,99394,164797,1
80712,91256,37353,171968,118065,128609,1
73295,10690,11304,83985,84599,21994,0
9816,27287,6798,37103,16614,34085,0
13134,99344,97745,112478,110879,197089,1
82005,71180,85846,153185,167851,157026,1
73960,12535,1483,86495,75443,14018,0
61073,20218,17416,81291,78489,37634,0
16558,34105,36114,50663,52672,70219,1
20894,52574,11541,73468,32435,64115,0
44589,74774,60030,119363,104619,134804,1
79065,89862,29733,168927,108798,119595,1
13011,46577,12509,59588,25520,59086,0
62684,23114,23453,85798,86137,46567,0
70647,40951,55033,111598,125680,95984,1
37930,15907,19288,53837,57218,35195,0
79769,5600,23283,85369,103052,28883,0
97635,82058,68580,179693,166215,150638,1
8447,12737,54125,21184,62572,66862,0
97439,6741,32832,104180,130271,39573,0
8580,46465,74443,55045,83023,120908,0
1635,44331,33,45966,1668,44364,0
17701,8872,1316,26573,19017,10188,0
35480,35188,2277,70668,37757,37465,1
70572,91776,52558,162348,123130,144334,1
22629,47344,29725,69973,52354,77069,1
82984,43908,52723,126892,135707,96631,1
22379,81757,17318,104136,39697,99075,0
94488,95127,76069,189615,170557,171196,1
77715,91368,64723,169083,142438,156091,1
41174,53039,92613,94213,133787,145652,1
14719,78427,79304,93146,94023,157731,1
51779,81430,93517,133209,145296,174947,1
11094,88408,4870,99502,15964,93278,0
2321,95798,65307,98119,67628,161105,0
2126,36580,24737,38706,26863,61317,0
243,26429,69763,26672,70006,96192,0
86981,60624,85161,147605,172142,145785,1
29284,88939,2241,118223,31525,91180,0
31460,69523,5285,100983,36745,74808,0
54648,72433,3009,127081,57657,75442,0
56346,72253,19805,128599,76151,92058,1
50419,45560,67815,95979,118234,113375,1
85160,23727,84731,108887,169891,108458,1
